frequency,V0_amp,V1_amp,V2_amp,V3_amp,V4_amp,V5_amp,V6_amp,V7_amp,V8_amp,V9_amp,V10_amp,V11_amp,V12_amp,V13_amp,V14_amp,V15_amp,V16_amp,V17_amp,V18_amp,V19_amp,V20_amp,V21_amp,V22_amp,V23_amp,V24_amp,V25_amp,V26_amp,V27_amp,V28_amp,V29_amp,V30_amp,V31_amp,V32_amp,V33_amp,V34_amp,V35_amp,V36_amp,V37_amp,V38_amp,V39_amp,V40_amp
5.781784e+04,2.139530e+00,7.989554e-01,1.136039e+00,2.136444e+00,1.642079e+00,3.005680e-01,1.860459e+00,2.006232e+00,8.570225e-01,9.350181e-01,1.801783e+00,1.261801e+00,4.557564e-01,1.473554e+00,1.802084e+00,8.837953e-01,8.213396e-01,1.438527e+00,1.357581e+00,5.089167e-01,8.158865e-01,1.547595e+00,1.231100e+00,4.235781e-01,8.739328e-01,1.640135e+00,1.240895e+00,6.294984e-01,1.216183e+00,1.138808e+00,5.609048e-01,8.826065e-01,1.160880e+00,8.163090e-01,5.632607e-01,7.922838e-01,8.857086e-01,7.166931e-01,6.587518e-01,7.164630e-01,7.423990e-01
5.926279e+04,2.275782e+00,1.469190e+00,4.545594e-01,1.715067e+00,1.865647e+00,8.293509e-01,1.163455e+00,1.739437e+00,1.190216e+00,3.897524e-01,1.268867e+00,1.379754e+00,5.536308e-01,8.622435e-01,1.516761e+00,1.150623e+00,4.490340e-01,1.038026e+00,1.462217e+00,8.267206e-01,5.054812e-01,1.442557e+00,1.387056e+00,6.199673e-01,6.686570e-01,1.602911e+00,1.350254e+00,5.172141e-01,1.127450e+00,1.164985e+00,5.863001e-01,8.049140e-01,1.179830e+00,8.601372e-01,5.420140e-01,7.881731e-01,9.008565e-01,7.202558e-01,6.626199e-01,7.132376e-01,7.445944e-01
6.070773e+04,1.952019e+00,1.789996e+00,5.948379e-01,1.154652e+00,1.806259e+00,1.436071e+00,7.263461e-01,1.355099e+00,1.454195e+00,8.177632e-01,8.680212e-01,1.488092e+00,1.263864e+00,7.188813e-01,1.342891e+00,1.578453e+00,8.765812e-01,8.164246e-01,1.843793e+00,1.435380e+00,5.332516e-01,1.640575e+00,1.899293e+00,1.093609e+00,6.460286e-01,1.984827e+00,1.864441e+00,6.242276e-01,1.342977e+00,1.558992e+00,8.573609e-01,9.792313e-01,1.596438e+00,1.202566e+00,6.963763e-01,1.035880e+00,1.207422e+00,9.663960e-01,8.801576e-01,9.520379e-01,9.843237e-01
6.215268e+04,1.609609e+00,1.294470e+00,1.057003e+00,1.403951e+00,1.308926e+00,1.281240e+00,1.508540e+00,1.261190e+00,1.094706e+00,1.493022e+00,1.283918e+00,1.093745e+00,1.846132e+00,1.565730e+00,9.789784e-01,1.712017e+00,1.738879e+00,8.408424e-01,1.946423e+00,2.012455e+00,1.001456e+00,1.607571e+00,2.306896e+00,1.616872e+00,6.523357e-01,2.202286e+00,2.299734e+00,8.175214e-01,1.465711e+00,1.889665e+00,1.220499e+00,1.100437e+00,2.029352e+00,1.609792e+00,8.595389e-01,1.277785e+00,1.531362e+00,1.236776e+00,1.113328e+00,1.196471e+00,1.246660e+00
6.359762e+04,2.111707e+00,1.610594e+00,4.541532e-01,1.608022e+00,1.698621e+00,6.984178e-01,1.414579e+00,1.627584e+00,7.360856e-01,1.037761e+00,1.503419e+00,7.010174e-01,1.159868e+00,1.536924e+00,9.636214e-01,8.748055e-01,1.503610e+00,9.388962e-01,1.044394e+00,1.443924e+00,9.785590e-01,8.466101e-01,1.479619e+00,1.224894e+00,5.348298e-01,1.348488e+00,1.544285e+00,6.951090e-01,9.209126e-01,1.280091e+00,1.013245e+00,7.178006e-01,1.464183e+00,1.217181e+00,6.080544e-01,9.106977e-01,1.111398e+00,8.978862e-01,8.012246e-01,8.624443e-01,9.066870e-01
6.504257e+04,2.046512e+00,2.063768e+00,4.582066e-01,1.296591e+00,1.963053e+00,1.167170e+00,1.026352e+00,1.700937e+00,1.082083e+00,5.910754e-01,1.414222e+00,9.657756e-01,6.737186e-01,1.346045e+00,1.171365e+00,5.115270e-01,1.250748e+00,1.000050e+00,6.482012e-01,1.070379e+00,9.218676e-01,5.838416e-01,1.041356e+00,9.982641e-01,5.470050e-01,9.445436e-01,1.144587e+00,6.865890e-01,6.847855e-01,9.832661e-01,9.525778e-01,5.548652e-01,1.216596e+00,1.060852e+00,4.978004e-01,7.488762e-01,9.337674e-01,7.588904e-01,6.701385e-01,7.191191e-01,7.633979e-01
6.648752e+04,1.710594e+00,2.287560e+00,9.163107e-01,9.442825e-01,2.057870e+00,1.620695e+00,7.125756e-01,1.691271e+00,1.386569e+00,4.280200e-01,1.342831e+00,1.248594e+00,5.484262e-01,1.264157e+00,1.371487e+00,5.755129e-01,1.203005e+00,1.109388e+00,6.645987e-01,9.874315e-01,9.578031e-01,6.723777e-01,9.769625e-01,9.645683e-01,6.572603e-01,9.403815e-01,1.063289e+00,8.340488e-01,7.513137e-01,9.144250e-01,1.131783e+00,5.788089e-01,1.290034e+00,1.188063e+00,5.392168e-01,7.918963e-01,1.009640e+00,8.232285e-01,7.253385e-01,7.775776e-01,8.212883e-01
6.793246e+04,1.347652e+00,2.297097e+00,1.268921e+00,6.666013e-01,2.038906e+00,1.964009e+00,5.798131e-01,1.676766e+00,1.615275e+00,5.117111e-01,1.359146e+00,1.433631e+00,6.338900e-01,1.308622e+00,1.515375e+00,7.074072e-01,1.301855e+00,1.191436e+00,8.150794e-01,1.088167e+00,1.012300e+00,8.408077e-01,1.137348e+00,9.932451e-01,7.315185e-01,1.180399e+00,1.102967e+00,1.011979e+00,9.721267e-01,9.042580e-01,1.421420e+00,6.867325e-01,1.424865e+00,1.385107e+00,6.212465e-01,8.759611e-01,1.156687e+00,9.558427e-01,8.312079e-01,8.828818e-01,9.415770e-01
6.937741e+04,8.846521e-01,2.364758e+00,1.712831e+00,4.009125e-01,2.116845e+00,2.430498e+00,4.277660e-01,1.773941e+00,1.990166e+00,5.579974e-01,1.464023e+00,1.771766e+00,5.667653e-01,1.466095e+00,1.827715e+00,6.402015e-01,1.543191e+00,1.380125e+00,7.662785e-01,1.313056e+00,1.109476e+00,8.134307e-01,1.359423e+00,1.091453e+00,6.274601e-01,1.429527e+00,1.232011e+00,1.032232e+00,1.170012e+00,7.987119e-01,1.516428e+00,7.614050e-01,1.400838e+00,1.428945e+00,6.349090e-01,8.656288e-01,1.164419e+00,9.745974e-01,8.423068e-01,8.920631e-01,9.483406e-01
7.082235e+04,5.252208e-01,1.946287e+00,2.320145e+00,9.362824e-01,1.875563e+00,3.162371e+00,8.943259e-01,1.658492e+00,2.705191e+00,1.154931e+00,1.452891e+00,2.599563e+00,8.901242e-01,1.635699e+00,2.672415e+00,9.482748e-01,1.942623e+00,1.996487e+00,5.532445e-01,1.602271e+00,1.588800e+00,6.567829e-01,1.674018e+00,1.474912e+00,5.253175e-01,1.740717e+00,1.579225e+00,1.011325e+00,1.414887e+00,8.084969e-01,1.651654e+00,8.833975e-01,1.389586e+00,1.512261e+00,6.762552e-01,8.776880e-01,1.197857e+00,1.016481e+00,8.759046e-01,9.202479e-01,9.800977e-01
7.226730e+04,1.887924e+00,4.669096e-01,2.051499e+00,1.999037e+00,6.567574e-01,2.852995e+00,1.932122e+00,7.624547e-01,2.790964e+00,2.072486e+00,8.485505e-01,3.196671e+00,1.836332e+00,1.337277e+00,3.430897e+00,1.732093e+00,2.018511e+00,2.650734e+00,6.586269e-01,1.684607e+00,2.151977e+00,4.385082e-01,1.819477e+00,1.932263e+00,6.054892e-01,1.923514e+00,1.979957e+00,8.674989e-01,1.603351e+00,9.039228e-01,1.653600e+00,9.814027e-01,1.287231e+00,1.482852e+00,6.798136e-01,8.294083e-01,1.168605e+00,9.927141e-01,8.507009e-01,9.053514e-01,9.659394e-01
7.371225e+04,2.156170e+00,1.721052e+00,6.095536e-01,2.004209e+00,1.173050e+00,1.087893e+00,2.171912e+00,7.588624e-01,1.666794e+00,2.249038e+00,3.600979e-01,2.606015e+00,2.299973e+00,5.050014e-01,3.048408e+00,2.106958e+00,1.425714e+00,2.499276e+00,1.081253e+00,1.247528e+00,2.150381e+00,5.800398e-01,1.491348e+00,1.914544e+00,7.553264e-01,1.613549e+00,1.906670e+00,5.699233e-01,1.419920e+00,8.759638e-01,1.329758e+00,8.695680e-01,9.584187e-01,1.185164e+00,5.514103e-01,6.418381e-01,9.200448e-01,7.919473e-01,6.752695e-01,7.157644e-01,7.661430e-01
7.515719e+04,1.403368e+00,2.607051e+00,9.226542e-01,1.288674e+00,2.181875e+00,8.341420e-01,1.864763e+00,1.752947e+00,4.235031e-01,2.050068e+00,1.196913e+00,1.759886e+00,2.512624e+00,4.143469e-01,2.467762e+00,2.331914e+00,8.118709e-01,2.236720e+00,1.512259e+00,8.329426e-01,2.139485e+00,9.217093e-01,1.191444e+00,1.945933e+00,9.709155e-01,1.386427e+00,1.921458e+00,3.725753e-01,1.306997e+00,9.374173e-01,1.143199e+00,8.235736e-01,7.720579e-01,1.021341e+00,4.951259e-01,5.382154e-01,7.904056e-01,6.825094e-01,5.892194e-01,6.130006e-01,6.555883e-01
7.660214e+04,1.780540e-01,2.577922e+00,2.162415e+00,2.143767e-01,2.654958e+00,2.502397e+00,1.211226e+00,2.510372e+00,9.939216e-01,1.652870e+00,2.017984e+00,8.749795e-01,2.647135e+00,1.191458e+00,1.880706e+00,2.603231e+00,2.482872e-01,2.073816e+00,2.137763e+00,4.686042e-01,2.324663e+00,1.438446e+00,1.030340e+00,2.218117e+00,1.348633e+00,1.349796e+00,2.205114e+00,3.031547e-01,1.417205e+00,1.150506e+00,1.160186e+00,9.280962e-01,7.457717e-01,1.046429e+00,5.327871e-01,5.404300e-01,8.108631e-01,7.157693e-01,6.142200e-01,6.364346e-01,6.865203e-01
7.804708e+04,1.600418e+00,1.277396e+00,2.624579e+00,1.342721e+00,2.122791e+00,3.514289e+00,2.014278e-01,2.551537e+00,2.188838e+00,7.870202e-01,2.440301e+00,4.569511e-01,2.313382e+00,1.889980e+00,9.298527e-01,2.571554e+00,7.248317e-01,1.652433e+00,2.707773e+00,2.303332e-01,2.399704e+00,2.018602e+00,7.850025e-01,2.472110e+00,1.784914e+00,1.294487e+00,2.508330e+00,3.733636e-01,1.553079e+00,1.445136e+00,1.193539e+00,1.084217e+00,7.573491e-01,1.120890e+00,6.051657e-01,5.714378e-01,8.703135e-01,7.680342e-01,6.654692e-01,6.824614e-01,7.412251e-01
7.949203e+04,2.288541e+00,8.209715e-01,1.710500e+00,2.151865e+00,5.923076e-01,2.906272e+00,1.219282e+00,1.509539e+00,2.561125e+00,5.064713e-01,1.985485e+00,1.553311e+00,1.236024e+00,2.127630e+00,5.650542e-01,1.889684e+00,1.516565e+00,8.309935e-01,2.933284e+00,7.376674e-01,2.088288e+00,2.426780e+00,4.099522e-01,2.453334e+00,2.078938e+00,1.058998e+00,2.595562e+00,5.511799e-01,1.539388e+00,1.633303e+00,1.162304e+00,1.147865e+00,7.141243e-01,1.107053e+00,6.287762e-01,5.591050e-01,8.690716e-01,7.872474e-01,6.742469e-01,6.870344e-01,7.514503e-01
8.093698e+04,1.632487e+00,2.296921e+00,3.133158e-01,1.920731e+00,1.268041e+00,1.186670e+00,2.032712e+00,3.584814e-01,2.127429e+00,1.638762e+00,1.009665e+00,2.452814e+00,4.427402e-01,2.047619e+00,1.952915e+00,9.994836e-01,2.369064e+00,3.378515e-01,3.176796e+00,1.414363e+00,1.810542e+00,2.961188e+00,2.641486e-01,2.564517e+00,2.512941e+00,8.661210e-01,2.876247e+00,8.544850e-01,1.677931e+00,2.019378e+00,1.225361e+00,1.359608e+00,7.518903e-01,1.238037e+00,7.450648e-01,6.247708e-01,9.788321e-01,8.951768e-01,7.647813e-01,7.822783e-01,8.485707e-01
8.238192e+04,7.545216e-01,2.186852e+00,2.117329e+00,4.139620e-01,2.550767e+00,1.997188e+00,1.949701e+00,2.215274e+00,6.506844e-01,2.490907e+00,8.961083e-01,2.839044e+00,2.177557e+00,1.401518e+00,3.454864e+00,6.097384e-01,3.162024e+00,1.459638e+00,3.202574e+00,2.195234e+00,1.334832e+00,3.503404e+00,7.538345e-01,2.623542e+00,3.027888e+00,6.261589e-01,3.200887e+00,1.288461e+00,1.855805e+00,2.570484e+00,1.345167e+00,1.664859e+00,8.527894e-01,1.431130e+00,9.066071e-01,7.240907e-01,1.156487e+00,1.057374e+00,9.219111e-01,9.329097e-01,1.006563e+00
8.382687e+04,2.270739e+00,3.708562e-01,2.134092e+00,1.842840e+00,1.563320e+00,3.288801e+00,3.821267e-01,2.475203e+00,1.382880e+00,1.605158e+00,1.947087e+00,1.453781e+00,2.601951e+00,2.566089e-01,2.928021e+00,1.443089e+00,2.315196e+00,1.756476e+00,1.772846e+00,1.863353e+00,4.137822e-01,2.477903e+00,9.073810e-01,1.568322e+00,2.221999e+00,2.914853e-01,2.184337e+00,1.179395e+00,1.269404e+00,2.021717e+00,9.396724e-01,1.266734e+00,6.215301e-01,1.057109e+00,7.140463e-01,5.409241e-01,8.631250e-01,8.049380e-01,6.995729e-01,7.034762e-01,7.656923e-01
8.527181e+04,2.145146e+00,1.808637e+00,1.122727e+00,2.330316e+00,2.945449e-01,2.818311e+00,8.327148e-01,1.765952e+00,2.036211e+00,6.169441e-01,2.037682e+00,3.538809e-01,2.213203e+00,7.522048e-01,2.017043e+00,1.634450e+00,1.430296e+00,1.582315e+00,7.955733e-01,1.388747e+00,3.235620e-01,1.603296e+00,8.831577e-01,8.593126e-01,1.532996e+00,3.201609e-01,1.422119e+00,1.021050e+00,8.599650e-01,1.576138e+00,6.513961e-01,9.708867e-01,4.598170e-01,7.819069e-01,5.572186e-01,4.053493e-01,6.522415e-01,6.093597e-01,5.362097e-01,5.328072e-01,5.865688e-01
8.671676e+04,1.531914e+00,2.603185e+00,2.165661e-01,2.302002e+00,7.686481e-01,2.121637e+00,1.538630e+00,1.118752e+00,2.335481e+00,2.071706e-01,2.025679e+00,5.051911e-01,1.974471e+00,1.217258e+00,1.510191e+00,1.795258e+00,9.733199e-01,1.543226e+00,3.402722e-01,1.220311e+00,6.370013e-01,1.260939e+00,9.870042e-01,5.343326e-01,1.327155e+00,5.078006e-01,1.180976e+00,1.127650e+00,7.593988e-01,1.616008e+00,6.010709e-01,9.784044e-01,4.669753e-01,7.655817e-01,5.767803e-01,4.041619e-01,6.530915e-01,6.152697e-01,5.423044e-01,5.318329e-01,5.913051e-01
8.816171e+04,6.138548e-01,2.892692e+00,8.332640e-01,1.904645e+00,1.636780e+00,1.204202e+00,2.165331e+00,4.425506e-01,2.548695e+00,8.932474e-01,1.990635e+00,1.256741e+00,1.800053e+00,1.741781e+00,1.115689e+00,2.120241e+00,6.547249e-01,1.688831e+00,6.342600e-01,1.230835e+00,1.148608e+00,1.149847e+00,1.299515e+00,4.333999e-01,1.404974e+00,8.925627e-01,1.197635e+00,1.608943e+00,8.452941e-01,2.148248e+00,7.381149e-01,1.299578e+00,6.295286e-01,9.964120e-01,7.872165e-01,5.364438e-01,8.730924e-01,8.269970e-01,7.298823e-01,7.209629e-01,7.922282e-01
8.960665e+04,8.503400e-01,2.196974e+00,1.566411e+00,1.076964e+00,2.060609e+00,9.338362e-01,2.280183e+00,8.624108e-01,2.241152e+00,1.584834e+00,1.644955e+00,1.991340e+00,1.424320e+00,2.113664e+00,9.217925e-01,2.275600e+00,8.252398e-01,1.737850e+00,1.577356e+00,1.223783e+00,1.915936e+00,1.084407e+00,1.846977e+00,8.335778e-01,1.594221e+00,1.646644e+00,1.343733e+00,2.585788e+00,1.076687e+00,3.303223e+00,1.057513e+00,1.990162e+00,9.994187e-01,1.506395e+00,1.243488e+00,8.262882e-01,1.355515e+00,1.275501e+00,1.155117e+00,1.112424e+00,1.241778e+00
9.105160e+04,9.533827e-01,2.038979e+00,1.195726e+00,1.412581e+00,1.510134e+00,1.456709e+00,1.730660e+00,1.057218e+00,1.873665e+00,1.201354e+00,1.554876e+00,1.470312e+00,1.565529e+00,1.455509e+00,1.579274e+00,1.559500e+00,1.501706e+00,1.194774e+00,2.063142e+00,9.265199e-01,1.943203e+00,1.112531e+00,1.651605e+00,1.366264e+00,1.192872e+00,2.006061e+00,1.062707e+00,2.898628e+00,9.636656e-01,3.558555e+00,1.111759e+00,2.151683e+00,1.125538e+00,1.617875e+00,1.403791e+00,8.959146e-01,1.474666e+00,1.410123e+00,1.271036e+00,1.237134e+00,1.375043e+00
9.249654e+04,1.300894e+00,1.853629e+00,1.819416e+00,8.360506e-01,2.226897e+00,9.725734e-01,2.491024e+00,8.034787e-01,2.506354e+00,1.444710e+00,2.045263e+00,1.557749e+00,2.071895e+00,1.734278e+00,1.748842e+00,1.982481e+00,1.623605e+00,1.465868e+00,1.738938e+00,1.108612e+00,1.349543e+00,1.493094e+00,1.071166e+00,1.577055e+00,8.937484e-01,1.866041e+00,8.993115e-01,2.596408e+00,7.252606e-01,3.107236e+00,9.602821e-01,1.902436e+00,1.045639e+00,1.394056e+00,1.273576e+00,8.047583e-01,1.323624e+00,1.249970e+00,1.148022e+00,1.102698e+00,1.233252e+00
9.394149e+04,2.063208e+00,6.493518e-01,2.021351e+00,1.269118e+00,2.278902e+00,2.352983e+00,2.560973e+00,1.742499e+00,2.248697e+00,2.276785e+00,1.791905e+00,2.487830e+00,1.902439e+00,2.457639e+00,1.337328e+00,2.644611e+00,1.343538e+00,1.907513e+00,1.151424e+00,1.403165e+00,7.875345e-01,1.747968e+00,6.646750e-01,1.600127e+00,1.057016e+00,1.643905e+00,1.033730e+00,2.264677e+00,5.499078e-01,2.672253e+00,8.398125e-01,1.639141e+00,9.462082e-01,1.208965e+00,1.140770e+00,6.968303e-01,1.164511e+00,1.091667e+00,1.020160e+00,9.667086e-01,1.086222e+00
9.538644e+04,1.559490e+00,2.298392e+00,1.108761e+00,2.392651e+00,1.239509e+00,3.139183e+00,1.561530e+00,2.208254e+00,1.111417e+00,2.397436e+00,9.085552e-01,2.763753e+00,1.170242e+00,2.546607e+00,6.428587e-01,2.646319e+00,7.804832e-01,1.918779e+00,5.816228e-01,1.460405e+00,6.633971e-01,1.776950e+00,6.309789e-01,1.417764e+00,1.222595e+00,1.330225e+00,1.143049e+00,1.862856e+00,4.600308e-01,2.190387e+00,7.022159e-01,1.336816e+00,8.119631e-01,9.849656e-01,9.726790e-01,5.815011e-01,9.761809e-01,9.073718e-01,8.537898e-01,8.068489e-01,9.043269e-01
9.683138e+04,4.363081e-01,3.107873e+00,2.862449e-01,2.544690e+00,3.021403e-01,2.882113e+00,4.386407e-01,2.052650e+00,4.095099e-01,2.010075e+00,3.390886e-01,2.530318e+00,4.519258e-01,2.271214e+00,4.628892e-01,2.340782e+00,3.927196e-01,1.776710e+00,7.527587e-01,1.468367e+00,1.038798e+00,1.818623e+00,9.084415e-01,1.326707e+00,1.477022e+00,1.166096e+00,1.330448e+00,1.721070e+00,4.459176e-01,1.982602e+00,6.567362e-01,1.222588e+00,7.792312e-01,8.954417e-01,9.209707e-01,5.336371e-01,9.137864e-01,8.445209e-01,8.001199e-01,7.464939e-01,8.382130e-01
9.827633e+04,9.242793e-01,2.762122e+00,1.212228e+00,1.901227e+00,1.259907e+00,1.871364e+00,1.167479e+00,1.486054e+00,1.459382e+00,1.337704e+00,1.209397e+00,2.125412e+00,9.083855e-01,1.911022e+00,1.318328e+00,2.069526e+00,9.287723e-01,1.754023e+00,1.727772e+00,1.720114e+00,1.998177e+00,2.288202e+00,1.610063e+00,1.579827e+00,2.228353e+00,1.288355e+00,1.969795e+00,2.052926e+00,5.654649e-01,2.420253e+00,8.285902e-01,1.483136e+00,9.827203e-01,1.082675e+00,1.137570e+00,6.432259e-01,1.120546e+00,1.018163e+00,9.914913e-01,9.099097e-01,1.044762e+00
9.972127e+04,1.178953e+00,1.927100e+00,1.159061e+00,1.768110e+00,1.519575e+00,2.195412e+00,2.160686e+00,1.274049e+00,2.293198e+00,1.327808e+00,2.147043e+00,1.114801e+00,2.300659e+00,9.981154e-01,2.601546e+00,1.083917e+00,2.443742e+00,1.316177e+00,3.693622e+00,2.055468e+00,3.759467e+00,3.038896e+00,2.914200e+00,1.991894e+00,3.604341e+00,1.506261e+00,3.196821e+00,2.808354e+00,8.821691e-01,3.358428e+00,1.144627e+00,1.977845e+00,1.389111e+00,1.431953e+00,1.595704e+00,8.715689e-01,1.548168e+00,1.393503e+00,1.375370e+00,1.257964e+00,1.434660e+00
1.011662e+05,9.402899e-01,3.203527e+00,9.329595e-01,2.428309e+00,5.573953e-01,2.703105e+00,3.963863e-01,1.870947e+00,3.813901e-01,1.839888e+00,6.385695e-01,1.942825e+00,1.301484e+00,1.553293e+00,1.324873e+00,1.352093e+00,1.756904e+00,4.014777e-01,2.433881e+00,7.279827e-01,2.315108e+00,1.356096e+00,1.756278e+00,8.324236e-01,2.004008e+00,6.099072e-01,1.818450e+00,1.377637e+00,5.095670e-01,1.669314e+00,5.459494e-01,9.717332e-01,6.838283e-01,6.961840e-01,7.983795e-01,4.239049e-01,7.585183e-01,6.714824e-01,6.755572e-01,6.131341e-01,7.035198e-01
1.026112e+05,1.824255e+00,2.575794e+00,1.658156e+00,1.767299e+00,1.413598e+00,1.862733e+00,9.003801e-01,1.619795e+00,9.815680e-01,1.663347e+00,4.271242e-01,2.363994e+00,5.899106e-01,2.017317e+00,6.444835e-01,1.876400e+00,1.338604e+00,8.468578e-01,1.816315e+00,1.879390e-01,1.681296e+00,6.476702e-01,1.314363e+00,3.899108e-01,1.399418e+00,2.853672e-01,1.279297e+00,8.478747e-01,3.556590e-01,1.038461e+00,3.478607e-01,6.102179e-01,4.349142e-01,4.282477e-01,5.003462e-01,2.521545e-01,4.645433e-01,4.076620e-01,4.057595e-01,3.637889e-01,4.234621e-01
1.040561e+05,2.362785e+00,1.317979e+00,2.216716e+00,6.997633e-01,2.368139e+00,7.271891e-01,2.359417e+00,1.396689e+00,2.485404e+00,1.676860e+00,1.662347e+00,3.382219e+00,1.337920e-01,3.036133e+00,1.051494e-01,3.119533e+00,1.508467e+00,1.605063e+00,2.099832e+00,2.454631e-01,1.902980e+00,4.629745e-01,1.517050e+00,2.409022e-01,1.525605e+00,1.575142e-01,1.479517e+00,8.206504e-01,4.521420e-01,1.090286e+00,3.366522e-01,6.126824e-01,4.366830e-01,3.998185e-01,5.024510e-01,2.389325e-01,4.586139e-01,3.973684e-01,4.115400e-01,3.695677e-01,4.227089e-01
1.055011e+05,1.477204e+00,2.567789e+00,1.962255e+00,2.426446e+00,3.413018e+00,2.670307e+00,5.317763e+00,4.007889e-01,5.753517e+00,1.433445e+00,4.566551e+00,5.700090e+00,1.567811e+00,5.504546e+00,1.225817e+00,6.233374e+00,2.194735e+00,3.506020e+00,3.246578e+00,8.540141e-01,2.948729e+00,2.685190e-01,2.473064e+00,1.514031e-01,2.425941e+00,2.551409e-01,2.477307e+00,1.198170e+00,7.651472e-01,1.635016e+00,4.406283e-01,9.870521e-01,6.517807e-01,6.375134e-01,7.865917e-01,3.633312e-01,7.074946e-01,5.995265e-01,6.234946e-01,5.531743e-01,6.456047e-01
1.069460e+05,1.517181e+00,3.281641e+00,7.290066e-01,2.698397e+00,5.491610e-01,3.031871e+00,2.513006e+00,9.849265e-01,2.938257e+00,2.396760e-01,2.692149e+00,2.261590e+00,1.404112e+00,2.556369e+00,1.155982e+00,3.145807e+00,7.946905e-01,1.902942e+00,1.335986e+00,6.734885e-01,1.260961e+00,1.876245e-01,1.180161e+00,1.768937e-01,1.116277e+00,2.276217e-01,1.201824e+00,5.099545e-01,3.663647e-01,7.168094e-01,1.964711e-01,4.852359e-01,2.966028e-01,3.030506e-01,3.610955e-01,1.601780e-01,3.171784e-01,2.656453e-01,2.813416e-01,2.445288e-01,2.857994e-01
1.083910e+05,2.153311e+00,2.480272e+00,1.392690e+00,1.999958e+00,4.876830e-01,2.314524e+00,1.054340e+00,1.123594e+00,1.444516e+00,6.702007e-01,1.606841e+00,8.489582e-01,1.106708e+00,1.266011e+00,9.701383e-01,1.784907e+00,2.902913e-01,1.155483e+00,6.184977e-01,5.056589e-01,6.250681e-01,2.543843e-01,6.575058e-01,1.840633e-01,6.091658e-01,2.206700e-01,7.158746e-01,2.214887e-01,3.189053e-01,4.607030e-01,1.261377e-01,2.944047e-01,1.723340e-01,1.740921e-01,1.941776e-01,8.632983e-02,1.667119e-01,1.372935e-01,1.494603e-01,1.310471e-01,1.567801e-01
1.098359e+05,2.360785e+00,1.846713e+00,1.703575e+00,1.544987e+00,9.902317e-01,1.956318e+00,4.072103e-01,1.153555e+00,7.980611e-01,8.693454e-01,1.186501e+00,2.718480e-01,1.043272e+00,7.745986e-01,1.001989e+00,1.393940e+00,1.108087e-01,9.740841e-01,3.902305e-01,4.553616e-01,3.955414e-01,3.317910e-01,5.310349e-01,2.577151e-01,5.059498e-01,2.858094e-01,6.907946e-01,2.219608e-01,2.799270e-01,3.482308e-01,1.035623e-01,3.156302e-01,1.439042e-01,1.908778e-01,2.139144e-01,8.718897e-02,1.818022e-01,1.490886e-01,1.597203e-01,1.395245e-01,1.637016e-01
1.112808e+05,2.440831e+00,1.265377e+00,1.933056e+00,1.136464e+00,1.462248e+00,1.696132e+00,2.518758e-01,1.385777e+00,3.031437e-01,1.231657e+00,1.036580e+00,3.112457e-01,1.342422e+00,5.552606e-01,1.272640e+00,1.370157e+00,1.818411e-01,1.193562e+00,1.974806e-01,8.188464e-01,3.659063e-01,7.595307e-01,7.559962e-01,5.483130e-01,7.248072e-01,5.304397e-01,1.098994e+00,2.211604e-01,5.722265e-01,6.403850e-01,2.635650e-01,6.526529e-01,2.823304e-01,3.822927e-01,4.017714e-01,1.588972e-01,3.328479e-01,2.668144e-01,2.859926e-01,2.437065e-01,2.899668e-01
1.127258e+05,2.124420e+00,8.460186e-01,1.886800e+00,8.209763e-01,1.793947e+00,1.325816e+00,1.361842e+00,1.536255e+00,1.024367e+00,1.849982e+00,9.232031e-01,1.641893e+00,2.012477e+00,6.727508e-01,2.357262e+00,1.828626e+00,9.921039e-01,1.978708e+00,9.263145e-01,1.942758e+00,5.666812e-01,2.481023e+00,1.591149e+00,1.935937e+00,1.592787e+00,2.106851e+00,3.344194e+00,6.681210e-01,1.939509e+00,1.804296e+00,1.096599e+00,2.573921e+00,9.452038e-01,1.466970e+00,1.468372e+00,5.660825e-01,1.206754e+00,9.749550e-01,1.053374e+00,9.001587e-01,1.086677e+00
1.141707e+05,2.169165e+00,6.463804e-01,2.017081e+00,7.164545e-01,1.959220e+00,1.430263e+00,1.135117e+00,1.685024e+00,7.278030e-01,1.764888e+00,1.217617e+00,1.066215e+00,1.877177e+00,9.097168e-01,1.821832e+00,2.071806e+00,6.883387e-01,1.404841e+00,1.215893e+00,9.389516e-01,1.032153e+00,1.697005e+00,8.727973e-01,1.392617e+00,9.367449e-01,1.620306e+00,2.199614e+00,8.057472e-01,1.509846e+00,1.218563e+00,1.296565e+00,2.558070e+00,7.734196e-01,1.518051e+00,1.398026e+00,5.312015e-01,1.138088e+00,9.209771e-01,1.002892e+00,8.543841e-01,1.037171e+00
